0,1,x,y,cluster,label,gray
-3.3740087,-1.5635493,703,173,1,0,62
6.695637,8.744107,294,174,3,0,197
-7.1287675,-0.9797094,656,177,1,0,78
-3.93467,0.7002986,140,178,1,0,91
-5.759419,-1.7664231,243,178,1,0,77
-6.2736335,-1.6260573,395,178,1,0,67
-4.974908,1.0277466,757,178,1,0,75
-7.324526,-0.2963854,195,179,1,0,72
-4.848747,1.3965228,810,179,1,0,89
-4.384586,-1.555476,446,180,1,0,70
-6.2985935,-1.032829,500,180,1,0,62
5.798183,8.486918,549,180,3,0,210
-4.855754,-1.2181895,911,180,1,0,76
-4.682478,-0.9202482,601,181,1,0,76
5.766767,8.687193,861,181,3,0,218
8.686829,6.3074956,527,191,0,0,139
11.03932,-4.0363383,680,191,2,0,143
8.861532,4.395649,730,191,0,0,165
8.602084,4.2336073,220,192,0,0,136
11.112243,-3.2772815,422,192,2,0,136
8.971419,4.7190695,474,192,0,0,149
10.350539,-3.4652379,370,193,2,0,143
10.144711,0.020346096,783,193,2,0,148
8.59203,5.758069,834,193,0,0,157
10.576101,-1.7636894,938,193,2,0,161
10.460173,0.51758015,115,194,2,0,145
10.561877,0.13994615,168,194,2,0,143
8.947454,3.8391018,270,194,0,0,135
8.635393,5.31936,319,194,0,0,141
8.779165,4.5706663,578,194,0,0,148
11.665662,-2.8722696,629,194,2,0,145
8.391511,6.3578815,886,194,0,0,156
-4.6804647,-1.0827955,627,220,1,0,70
-4.568012,-1.5562403,678,220,1,0,74
-4.2180767,-0.43602207,836,220,1,0,63
-3.7957253,0.59546703,167,221,1,0,82
-6.495175,-1.5315446,423,221,1,0,87
6.558277,8.926359,472,221,3,0,211
-4.0554523,1.114524,67,222,1,0,72
5.7500944,8.431369,731,222,3,0,222
-4.901313,-0.39735657,786,222,1,0,79
-5.165427,0.34514192,938,222,1,0,76
-6.5848846,-0.08183712,269,223,1,0,72
-4.288491,-1.5532268,325,223,1,0,74
-4.8794866,0.68965006,888,223,1,0,79
5.7837157,8.432749,220,224,3,0,204
-5.8001366,-1.6168236,524,224,1,0,74
-5.2060614,-0.7885852,576,226,1,0,64
-4.413873,1.230442,118,227,1,0,76
10.568616,-2.556415,653,236,2,0,157
7.4962144,5.7510905,244,237,0,0,153
10.7175045,-2.3887765,294,237,2,0,165
8.822126,5.7579346,706,237,0,0,154
8.427734,6.095569,757,237,0,0,158
11.1992445,-2.0894496,809,237,2,0,154
10.511543,0.4252202,91,238,2,0,138
10.995772,-3.5640764,346,238,2,0,148
10.525896,-2.598183,551,238,2,0,155
8.80463,6.07745,602,238,0,0,141
10.28191,-2.1852534,859,238,2,0,151
7.9396186,5.1172147,193,239,0,0,160
8.803601,5.8826456,449,239,0,0,147
11.2522335,-1.4147836,913,239,2,0,160
8.490837,4.5086536,501,240,0,0,152
10.520631,0.2945425,141,241,2,0,140
10.415787,-3.469952,397,241,2,0,149
6.6241646,9.010603,242,264,3,0,168
6.2379127,9.096588,602,264,3,0,218
-6.036155,-0.7353496,449,267,1,0,65
-4.9582725,-0.49731565,500,267,1,0,83
-5.8085995,0.61374503,807,267,1,0,86
-4.1510515,0.72660637,911,267,1,0,85
