0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
51.8914244852435,2.9730932966216064,4.920073340374954,7.296907960796171,4.251045172957319,19.736797041125893,2.5932639651965403,4.241616919432987,3.9463067054057532,0.7289792540778306,3.346273271234748,4.985143610862874,-2.754523262616267,0.1912514253052411,1.6092453730878744,7.5620719921240305,0.6005007892514611,0.8808013759808493,2.3356563490150193,1.9135293203296204,0.8980056950984935,0.4836211490856352,0.5005247499628371,2.752578401195613,1.7182667699322967,0.45242542451646395,0.21977428864586876,0.47551759159742635,0.3855244613141603,1.7388152374720167,-0.9552091569174407,0.4896234474253829,0.06666187146986063,0.6073361592145231,0.7906039542812344,0.42279784753669075
54.13798980845905,4.57785448098852,4.74637837951258,7.2193656061686085,0.7920279868441833,19.3849313152767,3.6456497509880283,4.379900631836245,4.072032658585925,2.7024853033400587,3.2334602381385156,3.655490744160118,-3.0637282413454203,0.6108683273918583,2.087970739080394,6.129776287985993,1.0378763004739417,0.9607858212935756,1.2135700268393543,1.3812432986068093,0.5832752013001339,0.275529066822073,1.1483299492556165,1.8954507613362463,2.150849419813817,0.17946582552169663,0.2616887041754657,0.3166635162922924,0.6888380496904792,2.2639897224717065,-0.21517103870337012,0.15077784996630303,0.2989035396422373,0.30831573571094983,1.2481977951091494,0.34999638659679666
61.89848120848873,4.33124206430374,5.912821891162333,9.204300647591241,1.5267964954788695,16.49088234193534,2.280799306169917,4.567241468168374,4.543925691966506,3.1649374929559366,3.3125724486777632,3.1449646218042857,-3.050938598762537,1.1142969232109712,1.4582171515747915,6.8003134145286035,1.362046279602225,0.7767548799987124,2.331966411088212,3.6596385641462503,0.9116334596317404,0.581077446424552,0.19631010793042009,2.8903556379545075,1.8139327747038265,0.31008148849461864,0.42454953247954086,0.5320592974176507,1.2090037492992112,2.0073757354184503,-0.5707724668598071,0.5012554779118159,0.27891059379063315,0.8981740775844073,0.9093419166705281,1.4473051640313217
53.01858648582295,2.2813630838130914,2.6345900491631506,8.493065685676964,2.549652912443735,18.957076197069703,3.8001791976227492,4.942884330484591,3.168216410762491,3.531718651735573,3.8442800753045523,5.16125494329614,-3.2680199620542543,0.8087199046357125,1.931178429665587,5.847122251536891,2.117717542681985,0.6817659060472107,2.199191444574278,2.6698225776748683,1.5669304629548204,0.5088610091350526,0.8543907446979571,2.6509476368378246,2.1277684433291824,0.2739816189319259,0.1642065364374926,0.6283399547704087,0.6762412367794381,1.5456884039630603,-1.4313379486937294,0.20690164879093514,0.7208969957209819,0.692676149462328,0.986632075480236,1.251557077171984
52.17835948968432,1.9378019355367424,3.294927990486673,6.202971136309308,1.7985789397001493,20.073768265904288,2.947298863384799,3.8496793817939956,3.9049558049780746,1.6804753907480705,3.4526386005650407,3.9464078514172516,-3.9469664147020644,1.4011734272723357,0.934886115551442,7.529692092703963,0.7626048172091086,1.3123285049952085,2.1459650453528725,1.8104189263833927,1.784303795696869,0.8184060265500361,0.6309946059502897,2.662072002137893,1.2762203223189212,0.5423839908256363,0.27828548700276334,0.5321580891669478,0.5609550049618632,1.1964704175575893,-1.3427208854185237,0.4913582410644704,0.4521316104214642,0.4076164856353387,1.2070493472990635,0.7620044650371073
57.08951292039381,3.905500108742591,4.773685535813809,9.511260145356296,1.4512953507877913,19.536323274556853,2.622698521662014,3.1116236805917725,4.003054352870077,3.1561685856580843,3.981633608022028,2.4876472867955934,-4.67170377335159,0.8181743167940269,0.9828082272306674,7.573438266943746,0.1875921281781544,1.6626711187293255,2.112832318640131,2.2036841811820698,1.80343568026803,0.7569209237393241,0.39549396543190724,3.174801680625664,1.3558605876777206,0.43982661023566166,0.9046871873807709,0.10419417300149039,0.49507256833772734,2.554573132113953,-0.09147888360210787,0.619690066467679,0.4537489818404247,0.7906226887254332,1.321222276502675,1.8309848452141042
60.99574679200297,5.440475840253545,5.2410018156964675,7.836872682662889,2.522868117495659,19.11259556096246,2.4023871616499304,4.049315083069858,4.16811153561822,2.431597955054718,2.9134467993208393,4.701370280744606,-4.132208892746371,1.9811794223902088,0.9110376018978141,7.463827268433459,1.812492037145387,1.7255679798996604,3.3837992860933124,2.8529920349576363,1.6394798363159446,1.0776861199902923,0.5462800064203704,2.655925788833452,1.6570342882460336,0.17694680176530164,0.9970723528398483,0.9438161864172548,0.3908489252456425,2.269700468160573,-0.6375225640692304,0.35051404104480793,0.7082630568064893,0.46394213974233733,1.4208523322646456,1.40232548865749
63.60425974139091,1.8941320727780901,8.123169275562816,5.592398001861161,2.292157387495673,22.001615003056497,0.5850500708007189,2.891366075912807,4.742872587612342,1.225837320648329,3.8759211592496903,4.682461499344883,-3.2343251870968426,1.2429510585423658,0.9504990940696736,8.782884171937734,0.7526748566309859,1.1747644359123919,2.6551228827727806,2.0449678518521988,1.0840368268478269,0.49902906944696784,0.8498927724631031,3.335804558128168,2.2783269703085702,0.4323313136143729,0.2730754569846672,0.9240105728490021,0.43591589894046345,1.9186107539684172,-0.8204457305068718,0.7149750158449979,0.292716672954711,0.11022269483061493,1.1238061453677286,1.0866818403209586
51.911740019573784,2.252671621275627,3.970905927197349,10.891699472732189,1.927778136953251,16.050345211671093,2.038297719672148,3.483045383489881,6.686265556684203,4.006914951130395,2.393127403078002,4.26324773769233,-2.995868832789923,1.2841148122911703,1.5345295894283428,5.714164356299307,1.9037312885243665,0.8835045761158645,3.292965797752616,2.6721877358328014,1.393776255195678,0.4884934922361971,1.494058856240759,2.0419782493402465,1.0669884920714316,0.37160913606854096,0.32983190974142507,0.9611031581151901,1.0332124483890166,1.3076648695912816,-1.0459637412239196,0.3468815403252586,0.33602566488621594,0.5946322677702658,1.0769904463972628,1.34343980536692
52.57045418682918,0.22598946993304528,6.37210765219898,3.7335699011397807,1.4410900169490894,22.24848170715808,2.52085310987298,3.2665471521916665,2.6478947269545636,1.2717702927970662,4.027908718457134,1.8065876134736183,-3.6819989583838826,1.9090696111139367,0.7262222784008823,8.95375419848726,0.6139827640468677,1.204695456217686,1.226733065672128,0.40332714881795717,1.0082409212308903,0.5507211470199405,0.63439372867922,3.22962120277651,0.9214924333495299,0.5989195544831791,0.23768437762391142,0.8829267836710931,1.0880428012361234,2.9663962969421522,-0.6864982640694193,0.135816851228303,0.3986160376867582,0.6755487365060431,0.12785256433422715,0.37631437769874876
