,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,-0.6524787822503653,-0.8116229630105896,0.705628681049506,-0.31518960840054766,-0.7173897390616428,-0.023206368475577666,-0.7317089977471789,-0.48491710094955764,-0.364482591733472,-0.8915813403436774,-0.33722284934733504,-0.1892680556737696,0.763286757065555,-0.9701398645839436,-0.5878657043705009,0.022830536284080383,-0.8766658696224244,-0.6699161385652892,-0.3543675821301886,-0.4998872503783126,-0.7833263860636861,-0.855705867068056,-0.8092945890362431,-0.0825336797459163,-0.41701550853857683,-0.8460064245203044,-0.9074549149351652,-0.7260669424371526,-0.831104817122551,-0.4444766417679398,0.49866031348970874,-0.734045873338566,-0.9742009245712483,-0.5145331414405444,-0.6134936880677233,-0.775242576438084
1,-0.5701269403229922,-0.7079802339658765,0.6995547262421584,-0.3226227529798281,-0.9494802948366398,-0.042440467141774185,-0.6666538516530385,-0.46803427482375126,-0.34380056263747094,-0.5814502222328013,-0.36002771164474123,-0.4070782705364341,0.7300479184853339,-0.8932774869759817,-0.46404227587200075,-0.1759748415096941,-0.7785302783832745,-0.6394846275284743,-0.6661511827365156,-0.6401646608030933,-0.8379020515669278,-0.921518366917892,-0.5535342838066128,-0.3765774955618265,-0.2678460282283871,-0.9431403403685357,-0.8863499188352464,-0.8177385413675795,-0.6942096991051965,-0.2725774984574064,0.6973724053530443,-0.9237446873959655,-0.8360682540928588,-0.7580591798147955,-0.380474129708294,-0.8166174389127139
2,-0.28565234505983705,-0.7239075782526876,0.7403441949746332,-0.13234855748705632,-0.9001793453589599,-0.20063838017724145,-0.7510245703410683,-0.445162146855165,-0.26617374653697023,-0.5087771160662349,-0.3440353832951262,-0.4907074696965672,0.7314227762481629,-0.8010630918024829,-0.6269295048628966,-0.08290300838059872,-0.7057950388751923,-0.7095024866163712,-0.3553928705684285,-0.039721713345064136,-0.7809632711657699,-0.824883730616658,-0.9294017289395287,-0.035268205451090884,-0.38402655667231556,-0.8966601621209264,-0.8043452647619964,-0.6934378231096343,-0.45944229149347504,-0.35657191516251563,0.6018877243354177,-0.7275338147345809,-0.8479596559370883,-0.2776710393815345,-0.5530290028211033,-0.19298984720763168
3,-0.6111606572267847,-0.8562980260147074,0.6257074089823944,-0.20052693983229353,-0.8315484882344377,-0.06582838745873498,-0.6571013321659877,-0.3993005408882174,-0.49247912471713207,-0.45113845267482755,-0.23655206443638044,-0.16041928760984536,0.7080870187746453,-0.8570364715049013,-0.5045969710962401,-0.21520776131728114,-0.5362422306315564,-0.7456427386101037,-0.3922858050173862,-0.300575498176485,-0.6673318602814158,-0.8477233515026233,-0.6695845729347256,-0.11739884610661733,-0.2758051483368974,-0.9095064650358934,-0.9354347204226332,-0.637876127329113,-0.6998950434358961,-0.5076905605295972,0.370812104212926,-0.8923244235434463,-0.5850750388301413,-0.44503116730633674,-0.5136706962521536,-0.30423830388577033
4,-0.6419606700526219,-0.8784867574895053,0.6487988262190398,-0.42005346784955644,-0.8819434895839604,-0.004786450566793943,-0.7098236850272439,-0.5327680964510344,-0.37128485096602293,-0.7420563055184557,-0.31572137365767394,-0.3594231876003656,0.6351018047689478,-0.7485151365786367,-0.7622902935809437,0.018336144435711965,-0.8402939781523064,-0.505733933663556,-0.4070753252785213,-0.5270607218962027,-0.6296383589181337,-0.7498247135989536,-0.7577837178251965,-0.11358255239580062,-0.5694484340882096,-0.8139942591966361,-0.8779930079153273,-0.6933808123115053,-0.7519274050420048,-0.6219959474178529,0.39460720555270323,-0.7330746690542636,-0.7449312812337232,-0.6771873853288591,-0.4014280680710439,-0.5824631051421534
5,-0.46193361861216886,-0.7514039176289407,0.7005096326623987,-0.10292367945968761,-0.905245264864463,-0.03416490158324825,-0.7298894469731846,-0.6228760770512405,-0.35514755416724375,-0.5101551260429005,-0.2087864037346392,-0.598382512977772,0.55719417153414,-0.8553046809269715,-0.7498951280214432,0.024408196925743253,-0.969311741516205,-0.3724398278554607,-0.41628160524847424,-0.4234205185058385,-0.6263208051590395,-0.769270375709115,-0.8507618473099721,0.06231306003520842,-0.5419857122277941,-0.8504897699334928,-0.5625834936367566,-0.9403504692375602,-0.7816622546582448,-0.17746427303522028,0.7305857308322405,-0.6612295712652925,-0.7439693012625381,-0.3652622592172644,-0.34328802516423185,0.025064761014500725
6,-0.3187436783945954,-0.652268248483278,0.716851257949928,-0.26342904651635013,-0.8333456744325218,-0.05732720484881104,-0.7435083953714714,-0.5083949090772739,-0.3279955034589146,-0.624019433630572,-0.4247175990208856,-0.23575291766532513,0.6151886557271005,-0.6422738493713132,-0.7684587670627345,0.009193981099895554,-0.6047268272276973,-0.3485095934529785,-0.06312993631455699,-0.25230344877459476,-0.6547514767118363,-0.6678231740642113,-0.7912299326083316,-0.11569105517743172,-0.4381305890295414,-0.9440367464391574,-0.5160651649885286,-0.45582092651628603,-0.8287017163508998,-0.27070826771672973,0.5839642537436927,-0.8119246759923637,-0.5925894514446097,-0.6313150557976563,-0.2925536194061126,-0.21855290402983296
7,-0.22312400339398963,-0.8813071545662831,0.8176380327159867,-0.4785824924887486,-0.848825730953756,0.10059577802679986,-0.8558504010729058,-0.6497669579659618,-0.2334468084607101,-0.8135014440162647,-0.2301559013113803,-0.23885036200030996,0.711709131168855,-0.777497161351411,-0.7582519604017675,0.1922815972080989,-0.8425220008177543,-0.5580726411484327,-0.26560041315241345,-0.4652482478879848,-0.751067761559237,-0.8508328620722092,-0.6713604196753145,0.11754625781884953,-0.2238873535942415,-0.853157005355698,-0.8806163932547872,-0.4672503611097163,-0.8083615505322055,-0.38562630509017004,0.5348464527028358,-0.6078853872772458,-0.8397480778909185,-0.9193886733318832,-0.4438178303881447,-0.3979409598780078
8,-0.651734080258151,-0.8581510503192802,0.6724371598699386,0.029404067777208054,-0.8732745781901287,-0.2247195395717122,-0.7660152480475411,-0.5775298253459533,0.08624303213814377,-0.37646264425328235,-0.5298988166189054,-0.3075216985464827,0.7373426520190431,-0.7699570837981272,-0.6071911154577003,-0.23366257097495613,-0.5842551326573558,-0.6688876577847849,-0.08836898565577289,-0.2999521899397478,-0.6973575689729802,-0.8541649094334518,-0.4170368755212823,-0.326310184497531,-0.6415988159653288,-0.8747652686502645,-0.85203804618871,-0.4458449511869106,-0.5387825248583851,-0.5855999845685016,0.47429125350500256,-0.8139582897790809,-0.8139887610624436,-0.5248793523083768,-0.4676576912539476,-0.252019087488479
9,-0.6275877425502878,-0.9890433420307235,0.7564050003218024,-0.6567681832258243,-0.9059300147442851,0.11409029651856017,-0.7361852067909309,-0.6039617306804983,-0.5780724961062064,-0.8062832021385825,-0.1994320100772179,-0.7099467847477492,0.6635852093563186,-0.6554824010669063,-0.8162616800063681,0.21599868306101921,-0.8736408681450428,-0.546684849794721,-0.6624936926120075,-0.8978823905697949,-0.7642111082414795,-0.83448440320485,-0.7564417084254367,0.0811192922984505,-0.6917708963126826,-0.793875821512203,-0.8984367202817319,-0.4909590172258731,-0.5140358339365618,-0.04266707467277153,0.5708134935896143,-0.932120430622364,-0.776761266921471,-0.458979950389356,-0.9509851978051256,-0.8016602766745713
10,-0.22832730934151046,-0.7430289075512884,0.7819865951946885,-0.689307820222983,-0.9876436429070855,0.08942247884389287,-0.7082353756486943,-0.605964986477244,-0.6135850618553764,-0.8605906255419825,-0.454582983285057,-0.7469306976344224,0.5683015677628196,-0.9925832800405401,-0.6619148084733233,0.3986013875130292,-0.9045021897275706,-0.34702716075617723,-0.8230128547215402,-0.7288708861494538,-0.6133032675465085,-0.8294622435690436,-0.6942957735521095,0.26736024465771147,-0.6448468905228399,-0.8746879500672518,-0.931825047543656,-0.7759565447694239,-0.6532449703766627,-0.0037820641997647897,0.4243468139969151,-0.500890247783933,-0.8316691562906109,-0.6315314152147387,-0.48173256096291006,-0.7343687497577394
11,-0.5265087551172979,-0.9411796187365465,0.716702134039986,-0.74482384163846,-0.9970042590293269,0.1122897128147955,-0.7457136214865673,-0.7557021620456543,-0.7239117669541141,-0.7656696771199503,-0.34775126416720326,-0.7417112324339972,0.6306414201870729,-0.8304867520121357,-0.9487480498020167,0.11733237759124981,-0.8298362404928986,-0.5055551331259616,-0.5893611855073922,-0.6532471671046362,-0.7698812471360267,-0.749090500289404,-0.8710829035887312,0.06097454586128892,-0.7492066932815852,-0.9739113965988001,-0.8337001207721992,-0.6670106274350891,-0.8241318448194639,0.008180123106801496,0.6940560983008359,-0.7997431660949041,-0.8691873747044356,-0.7894614088072098,-0.6781331711634985,-0.7420863863651985
12,-0.22316590918021373,-0.8133675673574406,0.7920906021808019,-0.600227774444876,-0.9773463755436194,0.07484363618368817,-0.7378409666676501,-0.6348522268995493,-0.8123508683456739,-0.6144969274497412,-0.27086663144415357,-0.7763689120670538,0.6588798971066261,-0.7608314469779843,-0.8132272415712083,0.09565780192928686,-0.7459323354008698,-0.2669308002037528,-0.7026155774938219,-0.6187162557462957,-0.74878014611813,-0.7816910113876062,-0.5803344232229312,-0.10569792946408907,-0.6564636928420969,-0.8307505305763426,-0.738476799717857,-0.7268457125449131,-0.8245414812245955,-0.03215742889714457,0.6158889865723773,-0.9027159266439222,-0.9486433341071133,-0.4262279582030982,-0.5556268400932854,-0.5501793687547184
13,-0.675440576245435,-0.9297126629112475,0.6892108246325648,-0.7849573805373633,-0.9511317322986098,0.0718654443691944,-0.7346742454409061,-0.8432214143972976,-0.6715568889457362,-0.8255262093747027,-0.3862633621271333,-0.6694784394480926,0.6497941524415318,-0.9448431776151334,-0.8991137710587543,0.15352330354884058,-0.8257325441946868,-0.4506037025635141,-0.7604624336648393,-0.829665564288701,-0.8372393320622578,-0.7109575219115765,-0.7614589734819823,0.23026865210121494,-0.3574897311845936,-0.8827191186966135,-0.8336118507219328,-0.694703251202988,-0.764342921878923,-0.26866310714654973,0.721746411046899,-0.5098105238347315,-0.7822517050005564,-0.43371056130540486,-0.7000426588778578,-0.6386268649299319
14,-0.5247939346184682,-0.8414497039215003,0.7954490473347222,-0.5097639766030119,-0.8895883979275159,0.07685355094846846,-0.7526616126572764,-0.6770132075716078,-0.34516450723297754,-0.65784546801871,-0.3582277762011725,-0.5071998103715318,0.6355090414973008,-0.8267356569422176,-0.7737208458251821,0.0617226052043085,-0.8267780324110188,-0.32588787227226734,-0.49479991106943455,-0.10108002658138304,-0.6284218603304434,-0.8906310107235369,-0.9238942036155698,-0.09705162339708828,-0.5521198940910956,-0.7901915922518759,-0.5095437463155013,-0.5330444931159374,-0.1428088356491246,-0.3692682474394474,0.5436117899904829,-0.6717471104300223,-0.813834492100229,-0.8221779940097964,-0.5183620742090425,-0.23632339216707132
15,0.2314039365368239,-0.6929112553172354,-0.07217834969299797,-0.8018051573551573,-0.7734744669526766,0.03446236694476035,0.20936838695094395,-0.7375918004628352,-0.758340278671999,-0.6928657049589193,-0.7838014795599215,-0.7809658394157313,-0.34301835139167114,-0.3401053066772718,-0.6964689754493524,0.18156339061879856,-0.6919927108664532,0.07770915143223922,-0.4934122171604822,-0.6906384233977209,-0.07756142681529854,-0.469307232242998,-0.9107489687383428,-0.10921154180656512,-0.9021871326971176,-0.7141207453374223,-0.4304680130625739,-0.7946166651156021,-0.8089341411265556,-0.3026819940620423,0.2391108923564924,-0.5089476248354166,-0.7013175747085221,-0.5579589743844555,-0.6057271830885009,-0.8675499864924703
16,-0.27289899152132335,-0.41889369477887983,0.20010043606706862,-0.20295304639770018,-0.6951552714389049,-0.4302802206410592,-0.23736204099019242,-0.6231434076337148,-0.05603318272887903,-0.6921874400658288,-0.31727655818136435,-0.4959476464724346,0.1975232937964757,-0.8494169265742808,-0.1664941478663685,-0.5736922089793344,-0.7367172778300124,-0.6736381605776327,-0.5783490297236539,-0.20453224731616237,-0.1982480892545565,-0.862895503099641,-0.5956059123374069,-0.34667470045201376,-0.5330768875883298,-0.6755336714881505,-0.817864876974415,-0.5423066035931429,-0.2928151521875695,-0.7147730965444223,0.0786268837012396,-0.8045597390296755,-0.7229846043377959,-0.6724537525460768,-0.4141263613172462,-0.5954405983533899
17,-0.6451672797734314,-0.864364353528477,0.21230557080381574,-0.791558394916448,-0.7605363353012528,-0.7234393496760725,-0.20368501476490763,-0.7550910489120692,-0.9183817804069947,-0.7204580489938734,-0.8832528818155942,-0.880186278977276,0.2127931000602672,-0.8359442193492838,-0.9322604939611547,-0.6754498427576365,-0.7127350394116316,-0.728208565266499,-0.6654189661981338,-0.7908108707026242,-0.17059852211112392,-0.886343047773354,-0.8164350451016632,-0.9392895642996492,-0.9232726601672008,-0.6632171655134456,-0.9009548163997535,-0.6153844217171434,-0.7897179827117154,-0.6612496967784345,-0.016670819837092954,-0.8367682210962082,-0.6702211484342432,-0.20308634636213663,-0.664372690400955,-0.8909458127176788
18,-0.7845662384510728,-0.8913404545845651,0.07929429251374076,-0.8762528594912129,-0.6934937141503033,-0.7121737893820816,-0.1502484254122215,-0.9251661097115316,-0.7998107680862396,-0.7278718310142138,-0.8483862092619912,-0.801104758185059,0.24883914353175784,-0.9170940284161173,-0.7199363901148632,-0.6702062612350517,-0.9057113878982918,-0.8651454915190527,-0.820214337934619,-0.8733988660073597,-0.24109665495874055,-0.7355819978237662,-0.627852366343449,-0.616454750965725,-0.8227210749590564,-0.845122222035922,-0.634821297084465,-0.5366987977021112,-0.8949796325327567,-0.689357666734753,0.13275600709791702,-0.4113575526952091,-0.45071206723001445,-0.5535224616274796,-0.934525590464012,-0.9036476968625363
19,-0.7858567195033452,-0.8752609610865085,0.14792768934526435,-0.9768498615296113,-0.7840020349189939,-0.624131293223549,-0.1729467469197341,-0.964190722784799,-0.7999933082870401,-0.7421875198209364,-0.774252922855118,-0.8918448169230808,0.235906916684411,-0.9541827979514618,-0.8409812898563468,-0.6348717319779225,-0.6867754312170213,-0.6043792691485076,-0.7897911386797178,-0.887844566143828,-0.3366452781680275,-0.8458310231386607,-0.8714680914545805,-0.6461859516930968,-0.5890825911761357,-0.735716788881986,-0.7067821150854086,-0.7534118050398461,-0.7552415901621478,-0.7181172131702094,0.1987353998625352,-0.45123958584860646,-0.6424373455240628,-0.34200503413015493,-0.7857344456670008,-0.9632673869719085
