0,1,x,y,cluster,label,gray
-6.6984005,0.14606254,859,184,1,0,74
-3.2863672,-0.57293236,802,186,1,0,72
7.0132413,8.605929,906,187,3,0,214
9.347007,-1.7042288,549,208,2,0,151
9.215841,-0.47264192,602,208,2,0,164
8.610261,-2.2059257,192,210,2,0,149
10.924807,-1.0073313,244,210,2,0,166
10.362861,-1.0198591,294,210,2,0,167
9.037073,-1.196511,345,210,2,0,144
9.981054,-1.0493422,451,210,2,0,169
7.946088,7.228681,650,210,3,0,176
9.115963,4.7535095,703,210,0,0,166
8.661511,-1.9877282,89,211,2,0,142
10.887172,-0.63383985,140,211,2,0,185
8.88317,-1.7196324,397,211,2,0,152
9.394569,-1.9104066,497,211,2,0,160
8.325971,4.578012,754,211,0,0,157
8.576854,3.7226796,805,211,0,0,164
9.2014,5.5045156,907,213,0,0,162
9.1352825,5.5214376,959,213,0,0,152
8.734792,4.196457,858,217,0,0,161
-2.9381504,-1.1549927,932,218,1,0,62
-4.3450427,-0.7301126,575,220,1,0,83
-5.8163724,-0.097400345,218,224,1,0,87
-5.1422725,-0.3834668,369,224,1,0,96
-6.399682,0.26452056,524,224,1,0,81
-5.14686,0.15987973,116,225,1,0,76
-4.4504085,-0.79253453,883,225,1,0,55
-5.5045533,0.36110568,427,226,1,0,87
-3.6266608,1.3095156,628,227,1,0,82
-3.8027763,-0.64343435,316,228,1,0,86
-3.6230521,1.7585425,674,228,1,0,76
-3.6171057,-0.59348065,164,229,1,0,98
-5.346751,-0.52817255,268,229,1,0,75
7.5058966,8.8122015,650,229,3,0,194
7.1341186,8.776188,722,230,3,0,220
6.896043,8.353989,776,231,3,0,219
5.913462,8.2558565,832,231,3,0,199
9.575005,-3.0243638,474,251,2,0,150
10.243842,0.03555234,625,253,2,0,172
9.164549,-0.28523943,165,254,2,0,154
8.808416,-1.1989707,112,255,2,0,156
9.661994,-1.8891234,217,255,2,0,167
9.138076,-2.7541044,526,255,2,0,151
9.7362995,-1.6187646,575,255,2,0,169
9.268948,5.6527925,727,256,0,0,151
9.575282,-2.1913412,262,257,2,0,163
10.482715,-0.60348105,316,257,2,0,173
8.497179,-1.7498024,368,257,2,0,139
10.985943,-0.67798805,422,257,2,0,163
6.20294,10.882146,675,257,3,0,255
8.823777,4.228461,883,257,0,0,158
9.2234745,-2.8399467,932,257,2,0,139
8.189007,5.9390225,781,258,0,0,172
7.247448,6.105415,828,259,0,0,159
-5.6850724,-0.32589155,136,268,1,0,88
-5.722915,0.7058212,87,271,1,0,87
-5.6829844,-1.0010296,751,271,1,0,74
-6.1509333,0.06958231,291,272,1,0,87
-5.7525167,0.44128653,343,272,1,0,93
-6.968569,-0.12755674,908,272,1,0,60
-4.1573315,-1.2561144,392,273,1,0,75
-3.3668141,-0.9310279,450,274,1,0,74
-3.1807303,-0.1863522,187,276,1,0,119
6.8090043,8.770077,859,277,3,0,236
-2.4137363,-1.3596177,264,279,1,0,65
