0,1,x,y,cluster,label,gray
6.1728663,9.04928,860,1155,2,0,205
5.0568542,3.9845684,1911,1169,1,0,255
4.723409,8.648112,939,1180,2,0,213
4.997975,8.969202,389,1189,2,0,214
6.797896,9.639895,517,1244,2,0,205
5.5370607,8.613505,644,1257,2,0,208
5.9822664,8.970057,1098,1259,2,0,226
5.8553042,9.446951,1044,1274,2,0,225
7.0200663,9.822612,1365,1282,2,0,210
6.1254134,9.398901,550,1284,2,0,225
5.3938017,4.058054,1788,1293,1,0,255
6.58908,9.857009,454,1312,2,0,225
2.1847086,13.676007,1081,1314,0,0,238
1.9864519,10.410535,1037,1328,0,0,241
5.506552,4.53583,145,1337,1,0,255
2.1812801,13.668648,1170,1339,0,0,255
6.7460127,9.673171,1298,1343,2,0,202
1.0711306,9.557471,906,1349,0,0,207
5.92251,9.903626,1934,1363,2,0,240
6.4317966,8.925214,1306,1373,2,0,211
6.573812,4.1133704,1807,1382,1,0,210
6.0939145,8.906826,1152,1391,2,0,221
1.5986964,10.19916,966,1394,0,0,255
4.1439857,7.9669886,1279,1397,2,0,209
4.4755263,8.363966,914,1409,2,0,203
6.9302783,9.602675,377,1425,2,0,221
6.7134905,9.402007,1870,1431,2,0,208
4.727194,4.362524,67,1453,1,0,255
6.4140673,10.032692,597,1458,2,0,225
5.839073,3.9884748,1647,1473,1,0,255
5.8198504,3.9068165,1782,1485,1,0,255
6.6566043,9.588434,1942,1505,2,0,209
5.1191263,4.2187715,1583,1536,1,0,255
6.940942,9.762289,1978,1543,2,0,229
5.8956685,9.719092,1111,1545,2,0,207
6.397845,4.188371,1033,1553,1,0,240
4.9837065,10.005935,98,1600,2,0,214
6.1315393,9.063041,1722,1608,2,0,210
2.210725,9.722966,1360,1617,0,0,255
5.5624905,10.596114,138,1634,2,0,229
5.642863,9.197825,1946,1646,2,0,218
6.821808,9.73621,537,1658,2,0,208
5.373038,9.023426,1891,1658,2,0,204
5.696447,9.70532,506,1759,2,0,223
5.345732,10.3869295,960,1770,2,0,215
6.0215154,9.212017,546,1794,2,0,208
5.2537236,4.75982,1774,1818,1,0,255
5.8473244,8.637018,527,1845,2,0,217
6.054756,8.930653,978,1862,2,0,210
5.3222747,4.4058585,1462,1894,1,0,255
4.5639443,9.018178,1422,1907,2,0,243
4.854387,9.529272,1096,1909,2,0,203
0.84443855,9.752624,1389,1925,0,0,212
4.6200657,4.5487223,1455,1932,1,0,255
1.953159,9.858477,1412,1947,0,0,255
4.465032,8.26685,1090,1972,2,0,204
