,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0016723567910321702,-0.6501606500703503,-0.04972059901997494,-0.04945612447528147,-0.9221543690231946,0.20605508103510006,0.1303895823803103,-0.05016063326158626,-0.5102156247740641,-0.11267713128001855,-0.7469863547221541,0.1654241673550274,-0.2861535257779765,-0.6035256659165762,-0.04261933227285053,-0.07275193516412815,-0.43689137337739137,-0.3625848754530485,-0.19416028322017664,0.4308726076377649,0.18532994053952367,-0.6230635837772001,-0.1535495411160115,0.05655245549833188,0.16243361773346932,-0.8963453297242883,-0.6780921555073987,-0.5938283582300427,0.11749425715448525,-0.6799406181293282,-0.19176396634627924,-0.8274772306759981,-0.7901408039931421,-0.2532425027607199,-0.32081735998459715,-0.26023031287954
1,-0.2519499670433004,-0.7899931007226202,0.060199719864374,-0.7881007750119254,-0.9325687941465388,0.4652619455846647,0.20336667534998032,-0.5328283880593433,-0.8472695111878162,-0.9598216152562544,-0.7300889732042748,-0.6611945612019988,-0.292768963156649,-0.1888387042642593,-0.5599743445631804,0.3849379625377112,-0.766078815246377,-0.25824029315227215,-0.6935989709410704,-0.30902962038537696,-0.32632171828027223,0.11427823961019334,-0.3792885090639657,0.4835905983028279,-0.5098213986587599,-0.7068823950281616,-0.7853140145330132,-0.3871803501714912,-0.765299904690746,0.07850125896558047,0.1674310350690984,0.4022076582839953,-0.3099748982787732,-0.5624900383860918,-0.5250436615627682,0.028480433785630366
2,-0.15470633795478828,-0.7224723392400334,0.081548051286231,-0.20964013855627484,-0.685057139939089,0.1584689122032572,-0.14928291587462472,-0.5018660836576423,-0.43553356545419897,-0.29540360421982925,-0.4128064664749225,-0.3821607559355491,-0.15301804587073764,-0.773127804750013,-0.6420633583739035,-0.04544531163985033,-0.5612955294380315,-0.1619475868504825,-0.23136736337231645,0.3257606471398371,0.12050752820230848,-0.8888471890906364,-0.7756220181363838,0.2914345219317187,-0.5001635156758607,-0.7518743926728441,0.05930111949577577,-0.5896661040216904,0.23959243317518775,-0.7391853094523788,-0.2538550712615888,-0.80928973442441,-0.7035117497676866,-0.5117091233301608,0.19559674157151408,-0.1342826593458647
3,-0.13650151789103993,-0.5205037851229084,0.023795428372683336,-0.41423202793020053,-0.7566586089458428,0.38898090841352384,0.24657537516911332,-0.43122362026202776,-0.6529243120307379,-0.9097039592654708,-0.35284128173975193,0.050687875063338605,-0.4683064747280816,-0.4669838683035833,-0.4711189428501742,0.3508337576299214,-0.8700380697750179,-0.6493793651012925,-0.045464110956367376,-0.5141380951891839,0.19123277108192016,-0.3156975613367048,-0.4563243205075067,0.4348847791388526,-0.1409266627923874,-0.8007919071559295,-0.6178610905604848,-0.54112641254453,-0.8254508411423094,0.2904400126816493,-0.3085607585194827,-0.5979810084178268,-0.8547089818647451,-0.5277391548520574,-0.36261619241815257,-0.5082909346079827
4,0.15625322526863528,-0.1298058263158427,0.7124807167110021,1.0,-0.4927984201209582,0.7937064233079527,-0.7570958719287701,-0.4452493835227075,-0.4725779451887113,-0.3886537298904523,0.08059079091858812,0.9553348408181299,0.10534079979421662,-0.8618437413867739,-0.8480182573174473,-0.20336724843006715,-0.6990043528246357,-0.3957138328476808,-0.3083004684224767,0.4435775513886293,-0.12661395279678633,-0.4818316401922399,-0.8316359725369676,-0.22844299705248772,0.42423435264775167,-0.6236478198941233,-0.655675665561168,-0.06611886015098278,0.00022470125840468036,-0.7988433655297862,-0.11715377106597591,-0.5183240009954203,-0.5895883326370452,-0.6544055052786727,0.22183226456277816,0.5443134183838847
5,-0.005420458356328872,-0.7955374134425535,0.06280734451351755,-0.29989761380348046,-0.8044625384927457,0.27087108502397883,0.14511949118305645,-0.38773294862139673,-0.8309716685083187,-0.5383653574789924,-0.33944823712381234,-0.31896904205682086,-0.27130417563825926,-0.5557903520455741,-0.26195422566753424,0.4476637567824999,-0.5070051800364778,-0.6631374334556449,-0.5089887685851797,-0.646162236904309,-0.10227136929860814,-0.6399724748191911,-0.45010649172721406,0.8649928036220949,-0.14739106545119973,-0.4854545009733847,-0.6213198698705735,-0.12354884658746657,-0.3048924101467356,0.009470635160312435,-0.16606644466462317,-0.8086739800970235,-0.8747895234829592,-0.792082751308682,-0.6478186305115317,-0.3142552926084693
6,-0.05847743907556402,-0.7103494955846716,-0.04606386012899388,-0.358961259710036,-0.5222900787500215,0.39062227043430897,0.18066034537487563,-0.4176115416677322,-0.7753257757674952,0.027118259800437583,-0.47893441960681404,-0.23552926691441056,-0.16452972299260105,-0.7576097673914508,-0.20134295251616963,0.43715630149451545,0.0381822024833538,-0.5272132400383016,-0.5289045155399416,-0.5928259547787331,0.020829756566068447,-0.8690664282828252,-0.2092486252545488,0.3399775149945734,0.3421667172263658,-0.2861450062862234,-0.5934413906628786,-0.31233687972498214,-0.7958934150805123,-0.34190256631160487,-0.2898392944549083,-0.7684716331032104,-0.6690946327666676,-0.49826819097615216,0.18092579517413077,-0.6689214052324256
7,-0.19667458846609298,-0.7632848353740511,0.05658241917155893,-0.158384086678087,-0.7450742663113318,0.274577012548489,-0.09029622094297274,0.016258044865634425,-0.6812001649385473,-0.4610570489422644,-0.6953586098862191,-0.6459468624641225,0.22246588578339588,-0.12719453357233856,-0.31420078110607674,0.1861481595258334,-0.4144769658102391,-0.6610476036396132,-0.7168176282314427,-0.307340395321946,-0.7105836103715479,-0.05694602246342084,-0.3724523953567538,0.21043716620316877,-0.18459955085621127,-0.7996810918066789,-0.8783953149556524,-0.39786402404519283,-0.2135879331495938,-0.3827983931976029,0.29049927524363883,0.03080428511891764,-0.5744110573009078,-0.32369659424245123,-0.6952278531441183,-0.19856997255963427
8,-0.21139856176655658,-0.5603432419603308,-0.02827538472834845,-0.07626637633559874,-0.5345036381234638,0.19434561962475305,-0.15133121063457844,-0.012015355060654875,-0.6786735671730164,-0.21577609585657664,-0.5400565239115538,-0.42171006071451,0.26391212793821994,0.010329397695826525,-0.1770115242980942,0.2643157401484404,-0.2787072600390499,-0.6297119124135984,-0.5322313317492946,-0.5849901375782951,-0.5470637883550268,0.12879196760586864,0.3563762792845686,0.006189827991377683,0.03643972456282474,-0.9552499097671312,-0.4578592017690968,0.4311575057398087,-0.31561745255833695,-0.1863767413701063,0.14449393722906567,-0.2546376690660659,-0.10778566988254557,-0.9071066057707459,-0.2937172570898785,-0.5297509932084117
9,0.24552428168935525,-0.782847820640532,-0.11123341898571837,0.3451628701710945,-0.7591903971909962,0.36033554296777703,-0.01441096787511631,0.1297596438545372,-0.37898884919745224,-0.10051611348837286,-0.41933093508591956,0.07101873706909068,0.013759473758735208,-0.24807185717296965,-0.4917925337447361,0.01927991267351392,-0.07427911707029056,-0.3231823563649332,-0.06911031045207683,0.07052621596687336,0.03834934493321995,-0.44533533235737033,-0.45947450070185014,-0.20968935333540284,-0.05365437138030704,-0.15330940566393758,-0.0816827841971357,-0.2505490267581889,0.09965827199871669,-0.5502528776874567,-0.3139137762072932,-0.635516932544949,-0.7084597129747852,-0.6098567861471278,0.21440457838757587,0.01157415288930741
