0,1,x,y,cluster,label,gray
7.9773817,6.083771,807,420,1,0,151
9.002932,2.8117557,242,421,1,0,135
10.683438,-3.9399695,450,421,2,0,126
8.668532,4.6958776,552,421,1,0,137
11.112627,-3.5889826,703,421,2,0,130
11.1107,-3.3117213,754,421,2,0,135
7.8496675,6.3297663,859,421,1,0,148
10.074542,0.9685826,910,421,2,0,179
-3.0530376,-1.3703474,653,444,0,0,65
-4.1248155,-1.1694407,143,445,0,0,79
6.7627015,8.960964,342,446,3,0,184
6.4347796,9.103964,398,446,3,0,212
-3.5297883,-1.0689179,600,447,0,0,70
-6.5349283,0.0068083173,93,448,0,0,63
-6.108593,-1.5636066,192,449,0,0,71
-4.2915206,-1.1107625,752,449,0,0,65
-3.838888,0.9402411,909,449,0,0,84
6.15068,7.1377864,244,450,3,0,136
-4.644149,-1.086059,449,450,0,0,73
-5.172964,1.2202044,504,451,0,0,114
-6.611658,-0.7076486,706,451,0,0,63
-3.6244113,0.978256,959,451,0,0,82
-4.5449424,1.2104849,808,453,0,0,78
-4.3981004,1.2108693,859,453,0,0,85
10.676052,-1.6830786,67,462,2,0,143
10.768347,-2.3560054,117,462,2,0,165
10.809785,-4.074439,168,462,2,0,135
10.555646,-3.798655,578,462,2,0,134
8.658501,5.708734,321,463,1,0,147
10.733162,-4.1135197,628,463,2,0,112
8.50524,3.913985,219,464,1,0,152
10.658381,-3.9215558,679,464,2,0,133
9.318711,1.7005568,270,465,2,0,151
7.5523357,5.718175,374,465,1,0,157
10.097385,0.9864363,938,465,2,0,158
8.495543,4.8161197,426,466,1,0,159
9.850978,-0.88713545,477,466,2,0,147
9.699562,-0.69984865,527,466,2,0,127
8.81979,5.106282,730,466,1,0,142
8.219002,5.1741247,781,466,1,0,144
10.077035,0.88782686,885,467,2,0,161
10.354531,0.5196538,832,468,2,0,140
-4.4799347,-1.7585177,169,491,0,0,64
-3.47606,-0.76368976,373,491,0,0,79
-3.0139842,0.01222489,228,492,0,0,117
-4.0522647,-1.7196592,631,492,0,0,72
-3.7063515,0.9518939,936,492,0,0,97
6.546985,9.01234,729,493,3,0,188
-6.9039063,-0.5592561,120,495,0,0,71
-4.0016685,1.1280279,832,495,0,0,84
-7.0904317,-0.8489609,322,496,0,0,72
-5.7692695,-1.1585432,429,496,0,0,67
-6.400238,-0.57655793,479,496,0,0,71
6.001251,8.760965,784,496,3,0,189
-4.454244,1.307361,887,496,0,0,83
8.685883,5.792337,93,508,1,0,141
9.283414,1.2478554,245,508,2,0,144
10.79975,-2.8674848,144,509,2,0,145
10.818269,-3.3569374,296,509,2,0,144
10.86241,-3.9804847,552,509,2,0,124
10.75938,-4.0682216,605,509,2,0,128
11.286514,-2.4181225,195,510,2,0,149
8.870687,3.612704,349,510,1,0,141
10.708139,-3.7244282,399,510,2,0,142
10.8546295,-1.315066,501,510,2,0,137
8.510888,6.2500176,707,510,1,0,149
10.627253,-3.3289375,451,511,2,0,151
7.6822786,5.9750104,756,511,1,0,149
7.500694,6.1539545,806,511,1,0,167
8.861559,5.442381,655,512,1,0,120
10.349501,0.399061,859,512,2,0,148
10.063613,1.0066427,911,512,2,0,166
6.423414,9.107552,91,536,3,0,215
-3.9024525,-1.5172316,196,536,0,0,70
-3.633539,-1.4701314,298,536,0,0,70
-3.7246754,0.50253534,860,536,0,0,77
-4.607938,-0.7417133,144,537,0,0,87
-4.6356034,0.36217496,500,539,0,0,81
-7.1081104,-0.9956507,553,540,0,0,71
6.045415,8.269805,654,540,3,0,204
-3.9671805,1.3108052,911,540,0,0,105
6.0742726,8.070415,348,541,3,0,186
-6.069502,-1.0757974,450,541,0,0,63
-5.724947,-1.0381045,246,543,0,0,70
-6.838692,-0.40812403,401,543,0,0,77
6.0620112,8.876274,811,544,3,0,193
-3.7449377,-1.6399877,601,545,0,0,66
7.424986,5.936444,67,553,1,0,148
10.528609,-1.7816352,168,554,2,0,142
10.638961,-2.6070836,272,554,2,0,150
8.712599,5.4251895,628,554,1,0,129
9.394432,1.0794756,730,554,2,0,139
10.120367,0.9937091,938,554,2,0,165
10.04108,-0.53490084,476,555,2,0,141
8.48918,6.040231,783,555,1,0,136
7.817771,5.4847,886,555,1,0,171
7.992491,5.331631,119,556,1,0,150
8.816925,5.1432843,426,556,1,0,161
11.268756,-3.0494833,527,556,2,0,142
11.471586,-3.208892,578,556,2,0,148
8.908854,5.6234407,221,557,1,0,132
8.670158,4.7022047,324,557,1,0,143
7.785702,5.409885,375,557,1,0,162
8.218895,4.8914423,682,557,1,0,154
7.929603,6.277073,834,557,1,0,170
-3.704083,0.3709166,120,581,0,0,92
-4.396378,-1.4211694,273,583,0,0,73
-6.1251245,0.60495615,170,584,0,0,84
6.0318666,8.360999,219,584,3,0,208
-4.8987164,-0.6726455,478,584,0,0,82
-3.1798477,-1.4052827,574,584,0,0,68
-4.014745,-1.6627702,628,584,0,0,73
-4.278584,0.9751542,939,584,0,0,86
5.9020767,8.925955,65,585,3,0,220
6.2645674,8.936336,423,585,3,0,223
-3.475002,0.6306032,828,585,0,0,83
5.8939843,8.911242,886,586,3,0,209
-6.958137,-0.1508527,323,587,0,0,77
-4.848232,-1.5119078,525,587,0,0,73
6.158104,7.1519613,732,588,3,0,152
-3.628484,0.44486055,684,590,0,0,99
6.231824,7.4635935,375,592,3,0,178
8.665383,5.5928683,194,598,1,0,135
10.77954,-0.9194237,143,599,2,0,156
8.644272,3.861734,655,599,1,0,126
8.063283,6.0664287,93,600,1,0,169
7.909606,6.2290106,911,600,1,0,158
8.630844,5.423398,245,601,1,0,149
8.56183,5.9008765,450,601,1,0,142
11.347765,-2.5803502,503,601,2,0,149
11.227951,-3.4382088,297,602,2,0,137
8.645328,4.1522923,348,602,1,0,158
11.357825,-3.2992725,554,602,2,0,137
11.313732,-3.2435465,605,602,2,0,146
9.5099945,1.5465187,706,602,2,0,139
8.019759,6.119332,860,602,1,0,164
7.422863,6.065532,399,603,1,0,151
9.255641,1.581719,757,603,2,0,133
10.006581,-0.5230738,808,603,2,0,140
-3.4971256,-0.54717183,856,630,0,0,67
-5.414645,-1.5001158,192,631,0,0,72
-3.8142269,0.86085653,396,631,0,0,81
-6.820699,-0.41831303,450,631,0,0,66
-5.9967937,-1.4713899,500,631,0,0,81
6.037167,8.217954,656,631,3,0,204
-6.987722,-0.12362224,143,632,0,0,79
-4.092493,-1.3500545,243,632,0,0,72
-6.7656426,0.0297191,348,632,0,0,74
-6.937717,-1.0365134,555,632,0,0,76
-4.8246784,1.127543,910,632,0,0,83
-6.3700786,-0.2390391,708,634,0,0,63
-4.6420846,-0.84164184,607,635,0,0,89
-3.5326216,-1.4496653,296,637,0,0,62
8.174453,4.9683533,66,644,1,0,138
10.628046,-1.9213663,168,645,2,0,146
8.743894,5.3003683,731,645,1,0,147
10.46605,-2.4253063,219,646,2,0,150
10.884755,-3.871491,322,646,2,0,150
11.354134,-3.2450912,476,646,2,0,136
11.36534,-3.103605,527,646,2,0,148
11.041962,-2.3722768,577,646,2,0,155
11.125683,-1.7127368,117,647,2,0,154
11.243708,-3.5730681,272,647,2,0,136
10.206875,-0.45631477,373,647,2,0,148
10.661596,-3.0844393,424,647,2,0,137
8.666241,4.412243,629,647,1,0,149
8.581411,6.150244,680,647,1,0,148
10.441334,-3.7117336,783,647,2,0,128
10.948216,-1.4257675,886,647,2,0,139
10.94125,-2.2335508,834,648,2,0,152
8.064258,5.4270673,936,648,1,0,158
-3.028626,-1.2580266,371,672,0,0,72
6.1032977,8.811257,734,674,3,0,212
-5.8358064,-1.5620689,474,675,0,0,73
-6.897563,-0.79746073,527,675,0,0,76
-6.5271883,-0.21549553,680,675,0,0,64
6.015297,8.684104,67,676,3,0,196
-5.1734757,-1.2131836,167,676,0,0,68
-6.123899,-1.4106349,273,676,0,0,68
-7.094341,-0.84432226,579,676,0,0,71
-4.957412,0.11079343,937,676,0,0,80
-4.7455726,-0.53725094,115,677,0,0,74
